"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"LASP1",0.506780101977446,10.3062689954319,0.999757244089808,0.320085240295576,0.758770296975838,-5.63659083353084,"No"
"NCDN",0.135254040731111,5.09769434303829,0.999592244665928,0.320164678434616,0.758821167244979,-5.63674780438702,"No"
"CNOT1",0.313068348097713,6.42793466674042,0.999493887396297,0.320212038278642,0.758821167244979,-5.63684136372926,"No"
"TM2D2",0.368931821746534,9.27132989970429,0.999387810460944,0.320263120424578,0.758821167244979,-5.63694225608403,"No"
"CGRRF1",-0.343233541167602,6.77651167723386,-0.999340862334875,0.320285730376611,0.758821167244979,-5.63698690624882,"No"
"ZACN",0.196174451667821,4.00459365579039,0.999130634810941,0.320386987774069,0.758923472005444,-5.63718681866579,"No"
"CORO6",1.05882548274267,5.11183781155156,0.999065345989448,0.320418438870766,0.758923472005444,-5.63724889563599,"No"
"C20orf203",0.176548962526311,4.82492800961298,0.998587492924553,0.320648693919946,0.75913317529365,-5.63770312027186,"No"
"SFT2D1",0.186404451089389,6.54957688518401,0.998585957094763,0.320649434141693,0.75913317529365,-5.63770457981704,"No"
"MON2",-0.26631889435487,6.84081613197144,-0.998432818081668,0.320723248038992,0.75913317529365,-5.63785010140526,"No"
"DDX31",0.175911511834784,5.50478569187707,0.998409641214957,0.320734420407307,0.75913317529365,-5.63787212351048,"No"
"KLK8",-0.526805159715156,4.50941834731985,-0.998361992148941,0.320757390368912,0.75913317529365,-5.6379173969457,"No"
"ABHD2",0.438224930727791,7.25852753310522,0.998324152831322,0.320775632169618,0.75913317529365,-5.63795334821115,"No"
"ALAS1",0.334854690123091,7.74436481148011,0.997974751674307,0.320944106094488,0.759425872257635,-5.6382852525319,"No"
"KIF3B",0.279482200565162,8.470929258999,0.997806042450731,0.321025475186505,0.759512406686018,-5.63844547271721,"No"
"HPX",0.759176488303701,6.17160455693866,0.997461080403807,0.321191894320362,0.759800108316927,-5.6387729947109,"No"
"NADSYN1",0.387717867786116,7.5063903186236,0.997225558254009,0.321305549553932,0.759824024510174,-5.63899654612123,"No"
"CLDN7",0.628329308032821,8.56792753805492,0.997166430715349,0.321334086749674,0.759824024510174,-5.63905266031894,"No"
"FAM110A",0.456038356016117,6.66087550941597,0.997105957339133,0.321363275238328,0.759824024510174,-5.63911004840225,"No"
"PHKA2",0.21428174480861,6.04893651488186,0.997068673754955,0.32138127166229,0.759824024510174,-5.63914542811922,"No"
"MYOF",-0.472984853936621,8.25023136510825,-0.99695418885993,0.321436536590645,0.759848298097332,-5.63925405882115,"No"
"CD276",0.201828534974422,5.63425404911349,0.996861726870742,0.321481175076806,0.759848298097332,-5.63934178386147,"No"
"RNF167",-0.183132211659159,6.76376925638452,-0.996397403065207,0.321705401969165,0.760111016218842,-5.63978219951915,"No"
"FASLG",0.346869716484261,3.9774398232832,0.996359937044143,0.321723499232681,0.760111016218842,-5.63981772766227,"No"
"SCARB1",-0.393076404738026,6.06800720806177,-0.996227976195044,0.321787245843135,0.760111016218842,-5.63994285262166,"No"
"H2BC15",0.211568658687876,3.55141431612913,0.996151893321785,0.321824003169242,0.760111016218842,-5.64001498685745,"No"
"STX3",0.262735689620661,5.72661657961519,0.996106257896587,0.32184605199365,0.760111016218842,-5.64005825125892,"No"
"PBDC1",0.361807031342327,8.01610541740861,0.996074637962424,0.321861329800346,0.760111016218842,-5.64008822721891,"No"
"FBXO33",-0.304691121897721,7.31768733632471,-0.995920955034905,0.321935591649059,0.760125294937656,-5.64023390666507,"No"
"ZNF184",0.346615092072673,6.77086049732759,0.995772796564217,0.322007194761529,0.760125294937656,-5.6403743285577,"No"
"BCAP29",0.257801790926477,6.64091617484191,0.995675218869882,0.322054358596071,0.760125294937656,-5.64046679976223,"No"
"WDR27",-0.145611298412423,4.77454034999888,-0.995672305285743,0.322055766937156,0.760125294937656,-5.6404695607349,"No"
"DSCAM",0.144944813608128,4.54722249733788,0.995320093151679,0.322226046050473,0.760125294937656,-5.64080326607351,"No"
"NELFCD",0.344466600054,9.24275900870608,0.99506338787681,0.322350189406433,0.760125294937656,-5.64104641020785,"No"
"CD14",-0.582753523066314,8.58517711958366,-0.995013788837537,0.322374179290447,0.760125294937656,-5.64109338197952,"No"
"RAB33A",0.363496111945116,3.75981349764794,0.994864931429531,0.322446185213069,0.760125294937656,-5.64123434065088,"No"
"CYTH1",0.220548032024285,6.42768239430515,0.994801325709344,0.322476956088084,0.760125294937656,-5.64129456501111,"No"
"LOC101928277",0.129757514137323,3.70276943246762,0.994773647584852,0.322490346688532,0.760125294937656,-5.64132077055657,"No"
"ZSCAN30",-0.2517401461538,5.33032372454267,-0.994704971061871,0.322523573793877,0.760125294937656,-5.64138579015565,"No"
"TMC2",0.168966282725922,4.15827792682608,0.994659796090448,0.322545431606082,0.760125294937656,-5.641428557234,"No"
"STX10",0.289879801639465,7.73492490469368,0.994640795557675,0.322554625266223,0.760125294937656,-5.641446544443,"No"
"UBAC1",0.235296270568893,7.7768624477137,0.994601773582034,0.322573507112318,0.760125294937656,-5.64148348427149,"No"
"RPL36A",-0.2066881106377,8.12306576726264,-0.99458542584827,0.322581417626548,0.760125294937656,-5.64149895929659,"No"
"PIK3CD",-0.503033514297691,7.13026071813309,-0.994578582503013,0.322584729094988,0.760125294937656,-5.64150543724235,"No"
"EML2-AS1",0.177715647581826,4.82697723696678,0.994457675355217,0.322643239315935,0.76015751519766,-5.6416198813852,"No"
"CFAP68",-0.367186662850254,6.4421894170765,-0.994004514304326,0.322862598745641,0.760465841543348,-5.64204869803436,"No"
"DDX6",0.285500372490522,6.62486184048911,0.994002001324213,0.322863815467089,0.760465841543348,-5.64205107548128,"No"
"WNT10B",0.213794559835022,4.6270087352013,0.993767502158624,0.322977367411481,0.760551058029386,-5.64227290149119,"No"
"CLN8",0.301636459275194,5.55818967833606,0.993723180484907,0.322998832347808,0.760551058029386,-5.6423148221183,"No"
"UBXN4",0.213714244629417,9.32421695180243,0.993649383844081,0.323034574075122,0.760551058029386,-5.64238461690477,"No"
"COMTD1",0.495630949140804,6.69117829097687,0.993463859174229,0.323124440314983,0.760583826365457,-5.64256005853844,"No"
"LRRC3",0.201713511017143,5.06758644498536,0.993419595835826,0.323145883468236,0.760583826365457,-5.64260191148794,"No"
"RUFY3",-0.328730359309753,6.41307124180049,-0.993342825184655,0.323183076863086,0.760583826365457,-5.64267449722112,"No"
"NABP1",0.48314527706116,7.12746788649376,0.993129650260153,0.323286369475832,0.760620975316685,-5.64287602281291,"No"
"DIP2B",0.227968081251815,6.18692130677857,0.993125068864825,0.323288589603164,0.760620975316685,-5.64288035338546,"No"
"MRPL33",0.261173450089263,9.52435299235361,0.99278858104713,0.32345167798299,0.760836521558217,-5.64319836574194,"No"
"IER3",-0.621257372239077,9.91017166281193,-0.992645276190187,0.323521151300539,0.760836521558217,-5.64333377020688,"No"
"FMO3",-1.02372556945529,4.61455739311322,-0.992511618479308,0.323585956649877,0.760836521558217,-5.64346004215218,"No"
"INTS9",0.247478963409385,5.94581980332529,0.99247419905436,0.323604101392988,0.760836521558217,-5.64349539084638,"No"
"OXA1L",-0.25399242873562,8.86972633067598,-0.992473198962008,0.323604586348726,0.760836521558217,-5.64349633557736,"No"
"PACRG-AS3",0.141986503816161,3.60298270520414,0.991535502616396,0.324059497420775,0.761800432511346,-5.64438171507957,"No"
"IGFBPL1",0.573343375883122,3.92329752797622,0.991331413943911,0.324158564443417,0.761841486429256,-5.64457430863622,"No"
"MAPK14",0.269014079736065,6.3203768471546,0.991280692621881,0.324183188275386,0.761841486429256,-5.64462216711143,"No"
"SLC67A1-AS",0.27715473200633,5.57989111107123,0.991221824760511,0.324211768584822,0.761841486429256,-5.64467770931221,"No"
"MAP4K2",0.347970277842832,4.53285467225467,0.991094287849578,0.324273693395965,0.761881402139023,-5.64479803013677,"No"
"FOXP3",0.131875006562688,4.20746302315382,0.990995582005488,0.324321624823531,0.761888433872543,-5.64489114077765,"No"
"BRAT1",0.269060628078211,6.45255363633748,0.990837636504732,0.324398332706255,0.761942217527962,-5.64504011417832,"No"
"CD37",0.259335319034051,3.84489240365875,0.990756185643999,0.324437894860676,0.761942217527962,-5.64511692914801,"No"
"HMGN2P46",0.625545312208172,4.44580781363082,0.990670855393365,0.324479344729969,0.761942217527962,-5.64519739608548,"No"
"PCAT6",0.620599693437139,6.05209991115053,0.990466211359971,0.324578766529931,0.762049577644615,-5.64539034902595,"No"
"ERI1",0.414385156053611,6.75062656501734,0.990320276017564,0.324649678317652,0.762049577644615,-5.64552792343617,"No"
"RUNX1",-0.204099573947627,5.03738679264784,-0.990137482525815,0.324738514397858,0.762049577644615,-5.64570021636007,"No"
"ARFGEF3",0.633957392429524,5.78995881736786,0.990076306969668,0.324768248789157,0.762049577644615,-5.64575787074376,"No"
"CASTOR2",-0.329380884290342,7.02618566695344,-0.990014797748488,0.324798147174587,0.762049577644615,-5.64581583607617,"No"
"GORASP1",0.139878462401104,5.36290592570731,0.989926837013404,0.324840906268907,0.762049577644615,-5.6458987227863,"No"
"INSIG1",0.533182027044854,7.45017292318554,0.989743913934509,0.324929839975018,0.762049577644615,-5.64607107087186,"No"
"DHX9-AS1",-0.166976311119279,5.83569977536704,-0.989707111296581,0.324947734660639,0.762049577644615,-5.64610574214452,"No"
"PPP1CC",-0.175499575496152,10.6378501111252,-0.989705601913501,0.324948468587591,0.762049577644615,-5.64610716408721,"No"
"GJD4",0.153942823222229,3.63381936422924,0.98942605752553,0.325084413997532,0.762049577644615,-5.64637047757488,"No"
"FBXL5",-0.320713949488491,8.46975862387238,-0.989407955274529,0.325093218611546,0.762049577644615,-5.64638752626636,"No"
"DCUN1D2",0.305109960561576,6.38219707081099,0.989285410626823,0.325152826304131,0.762049577644615,-5.64650293073838,"No"
"MDH1B",-0.496559545350448,4.22541126038428,-0.98926868327432,0.325160963318788,0.762049577644615,-5.64651868237245,"No"
"AP3D1",0.215166067268514,8.52141256646324,0.989181140671175,0.32520355058373,0.762049577644615,-5.64660111430574,"No"
"ASF1A",0.339324607419133,7.31626792148192,0.989122739448944,0.325231963354347,0.762049577644615,-5.64665610214364,"No"
"LINC00421",0.174140209296147,3.68059241099704,0.989097518637562,0.325244234035415,0.762049577644615,-5.64667984788944,"No"
"AQP11",0.673994901887999,5.14682774403575,0.988766692255349,0.325405219340093,0.762321416151989,-5.64699127073583,"No"
"BPNT1",0.344518596604861,6.88666354047497,0.988556055877353,0.325507745753372,0.762417955693967,-5.64718949985881,"No"
"AKAP10",-0.231460966054967,6.47873958514273,-0.988497260678169,0.325536367893631,0.762417955693967,-5.64724482443394,"No"
"TANC2",0.538633029242855,5.82172242524836,0.988348932455069,0.325608583074408,0.762481756552971,-5.64738438268901,"No"
"SORL1",-0.487519841994136,7.81275372896135,-0.987918218278132,0.325818340899141,0.762749691523037,-5.64778951465695,"No"
"TCL1B",0.252796562271815,5.6085180912407,0.987881266224311,0.32583634071023,0.762749691523037,-5.64782426390709,"No"
"LOC100506974",-0.449284980073172,4.32316526808481,-0.98783686587942,0.325857969547089,0.762749691523037,-5.64786601575633,"No"
"ZSCAN2",0.231148252608771,5.03722367680731,0.987674103063957,0.325937264667524,0.762829981387798,-5.64801905402393,"No"
"VSIG10L",-0.614726891901281,3.80162573989404,-0.987503671302467,0.326020309627761,0.762842698119236,-5.64817927661739,"No"
"DET1",-0.393570699890568,5.96974071642565,-0.987433823079774,0.326054348067771,0.762842698119236,-5.64824493299629,"No"
"TMEM87B",0.383964086262893,7.53789491976061,0.987385942183424,0.326077682745671,0.762842698119236,-5.64828993776414,"No"
"PEX5",0.284575731383275,6.20304400314122,0.987252988454263,0.326142483318331,0.762887000280333,-5.64841489398806,"No"
"RAMP3",-0.508913448609101,6.51832148979846,-0.987162452530913,0.326186614665102,0.762887000280333,-5.64849997452916,"No"
"TELO2",0.242167075804305,6.61036780024592,0.986962900713363,0.32628389927291,0.76294186941077,-5.64868747510414,"No"
"MAOB",-1.43742052699067,7.8591742370554,-0.986929721753984,0.326300076388905,0.76294186941077,-5.64871864674144,"No"
"NFKBIE",0.385701805387058,6.7237116498995,0.986705977816923,0.326409181397653,0.763091734889109,-5.64892882745189,"No"
"LAX1",0.676147765182562,5.72601703138762,0.986338315864758,0.326588517963192,0.763405726395692,-5.64927410076072,"No"
"THAP3",0.142680264082736,5.26844179890475,0.98615080842495,0.326680004589067,0.7634630395632,-5.64945014155585,"No"
"FRMD6-AS1",-0.510791978029079,5.30327985877016,-0.986012255768184,0.326747616593096,0.7634630395632,-5.64958020027548,"No"
"MFSD3",0.558544484776225,5.59979382758332,0.985617814657209,0.326940149634205,0.7634630395632,-5.64995036242579,"No"
"RNF183",-1.13570012960018,5.68344527173177,-0.985568820346849,0.326964069772702,0.7634630395632,-5.64999633088705,"No"
"DFFB",0.317783397454297,5.84917060907567,0.985533486442993,0.326981321306644,0.7634630395632,-5.65002948121074,"No"
"MS4A6A",0.497023818162952,7.68372566315403,0.985518906114267,0.326988440226357,0.7634630395632,-5.65004316015917,"No"
"FGF6",0.173784858638321,4.95734942725621,0.985444117790874,0.327024957614486,0.7634630395632,-5.65011332183269,"No"
"PPP3CB-AS1",-0.185139909837551,4.90388150679008,-0.985439962551884,0.327026986599391,0.7634630395632,-5.65011721986235,"No"
"THEMIS2",0.584954843663945,6.59774416465077,0.985370212819352,0.327061046327325,0.7634630395632,-5.6501826496868,"No"
"LRPAP1",-0.261314563459005,6.63100380514907,-0.985365492911572,0.327063351206059,0.7634630395632,-5.65018707710631,"No"
"SERP1",0.246602995766104,8.76532561702512,0.985159515173384,0.327163947028894,0.763592725485665,-5.65038027039815,"No"
"TMEM151B",0.153781960819711,3.8727071667597,0.984911807708306,0.327284949946479,0.763769998815226,-5.6506125510674,"No"
"MIR200CHG",0.503097632877239,5.8892252648522,0.984674280641925,0.327401007567401,0.763896030237079,-5.65083523171147,"No"
"KCNIP2",-0.197220084465254,4.69858851362877,-0.984616855680718,0.327429069938236,0.763896030237079,-5.65088905949207,"No"
"ATP6V1G1",0.34096751094158,8.8437444517635,0.984334586880586,0.327567031840836,0.764043125829229,-5.65115360194697,"No"
"COX7A2L",0.224606461273158,9.82141771144262,0.984303453640982,0.327582250893752,0.764043125829229,-5.65118277549257,"No"
"OSTF1",0.284992424276185,8.10762488756428,0.984117078814521,0.327673367402115,0.764100233207116,-5.65135740001365,"No"
"FAM53C",-0.214165253339205,8.33608170504051,-0.984033899284025,0.327714038313653,0.764100233207116,-5.65143532491855,"No"
"WASF1",-0.62016578535283,6.2662051199652,-0.983953455349315,0.327753374814193,0.764100233207116,-5.65151068091432,"No"
"TUBGCP5",-0.220095533308326,5.43193719573156,-0.983685014850149,0.327884662810536,0.764100233207116,-5.65176209942575,"No"
"C2orf92",-0.300006353674417,4.91176654162577,-0.98360815544431,0.327922259343081,0.764100233207116,-5.65183407277297,"No"
"METTL18",0.386746371496464,7.46536959032834,0.983570168655587,0.327940842003463,0.764100233207116,-5.65186964265835,"No"
"WDR43",-0.280819538367401,7.81921919296681,-0.983509650873187,0.327970447977903,0.764100233207116,-5.65192630723171,"No"
"PIK3CB",0.269738578880491,6.67188787512303,0.983265419543024,0.328089946582383,0.764100233207116,-5.65215495353885,"No"
"DPP7",0.258861286760698,6.68536793466205,0.983152424194735,0.328145243169377,0.764100233207116,-5.65226071957698,"No"
"XKR6",-0.182210888711809,4.02690237729353,-0.983142268995935,0.328150213124792,0.764100233207116,-5.65227022447589,"No"
"SLC26A1",-0.163806503718724,4.40427571099647,-0.98310266719551,0.328169594724516,0.764100233207116,-5.65230728941205,"No"
"ADNP2",-0.243964244588699,7.8149729066193,-0.983084971116854,0.328178255643291,0.764100233207116,-5.65232385142003,"No"
"PIBF1",-0.394711168889439,7.0797630619666,-0.98304416845695,0.328198226095247,0.764100233207116,-5.65236203809006,"No"
"PWWP2A",0.194621370608504,5.99284795518364,0.982963518169231,0.328237701925647,0.764100233207116,-5.65243751306863,"No"
"PTK2",0.392988618959502,6.96210425204493,0.982717560312976,0.328358110049398,0.764139187478998,-5.65266765047534,"No"
"KLHDC2",-0.414239360090111,9.51805960211929,-0.982709837681963,0.328361891117783,0.764139187478998,-5.65267487546095,"No"
"RAP2C-AS1",-0.41196425388307,5.04340624273457,-0.982653144175223,0.32838964963855,0.764139187478998,-5.652727913945,"No"
"THAP11",-0.202382848949735,7.48806543099787,-0.982559114374736,0.328435692328248,0.764141447472639,-5.65281587505961,"No"
"DEGS1",0.373666721449249,9.56770633866245,0.982390163997861,0.328518431366023,0.764229073185998,-5.65297390069172,"No"
"ARSF",0.20440611938593,4.29118640068255,0.981960664115202,0.328728829582565,0.764613606357911,-5.65337550840722,"No"
"EXOC1",-0.218851525094049,9.10171651433468,-0.981640932332273,0.328885513578701,0.764712597332829,-5.65367436495869,"No"
"ZNF593",0.310678968583768,7.63080719935562,0.981515757642968,0.328946868616907,0.764712597332829,-5.65379134108855,"No"
"LRRK1",-0.313601831972994,5.02570560994678,-0.981488198079042,0.328960378096412,0.764712597332829,-5.65381709362569,"No"
"PEX2",0.344778559622251,7.58134939081492,0.981438836622047,0.328984575604629,0.764712597332829,-5.65386321678073,"No"
"THEM6",0.573284521480029,6.78385211898224,0.981413667360388,0.328996914294306,0.764712597332829,-5.65388673396845,"No"
"ZKSCAN1",0.289243943965248,8.3547619942184,0.981071693946084,0.329164589627443,0.764785707660812,-5.65420620229129,"No"
"ELAC1",-0.450216181650016,5.2228934660336,-0.980772931246551,0.329311124086737,0.764785707660812,-5.65448521445354,"No"
"FZD4-DT",0.216976326835388,4.05885653148643,0.980614343162009,0.329388924408239,0.764785707660812,-5.65463328486517,"No"
